epoch number, elapsed time, train loss, train ndcg@10, val ndcg@10
1, 5.25506591797, -52.808472, 0.860276, 0.862879
2, 4.38509988785, -23.051384, 0.882668, 0.843597
3, 4.28800296783, -14.952843, 0.884683, 0.831437
4, 3.66368198395, -10.881971, 0.893235, 0.828870
5, 4.64427685738, -8.536954, 0.895094, 0.843674
6, 5.02095890045, -7.188683, 0.897942, 0.825808

0.79590586755
